0.9999493071004781,3.329921252930221E-6,6.744177386455191E-6,3.830552439200465E-7,1.7479488456228425E-6,5.332245789599359E-7,3.270856222042123E-6,1.1465151609976919E-5,2.069786070521407E-7,3.6974779359159987E-7,8.416570637356165E-6,2.7522721276662025E-8,9.353161732893991E-6,9.944574021740365E-7,3.832622239767387E-7,1.8202399296386496E-6,1.2525458809741113E-5,6.61059397618946E-7,1.2553536301807852E-5,4.4711733868372E-6,3.557823253650115E-7,1.2757260376655261E-5,8.867773049502299E-6,2.5279442025647114E-6,2.611003425763064E-6,1.4830455101205925E-6,2.9058784928752505E-6,1.296475017986134E-6,1.6741619780293606E-7,1.6019245516534945E-6
1.5303975101077505E-10,4.467700520368523E-6,1.5235967623693606E-5,9.152990534548835E-6,2.0382503766867565E-6,1.1104475532187416E-6,5.880573400986709E-6,3.8006707405676968E-6,7.039798777615035E-6,1.0941303827927765E-7,7.645756471569308E-7,8.563738708115747E-7,1.5686069110629607E-6,6.227453160366533E-6,3.8282972206645354E-7,5.801810037124237E-7,1.8190648247070162E-7,7.617263167546738E-7,7.85480892391128E-6,5.45721949106677E-6,4.891822405855563E-7,1.2744358009138148E-5,1.376381438503409E-5,3.7395355617035927E-6,5.156491826846393E-6,3.0293051603491123E-6,2.093874374302588E-6,1.0043065601326104E-5,8.067811281066385E-6,1.689432523088192E-6
0.9999493071004781,3.329921252930221E-6,6.744177386455191E-6,3.830552439200465E-7,1.7479488456228425E-6,5.332245789599359E-7,3.270856222042123E-6,1.1465151609976919E-5,2.069786070521407E-7,3.6974779359159987E-7,8.416570637356165E-6,2.7522721276662025E-8,9.353161732893991E-6,9.944574021740365E-7,3.832622239767387E-7,1.8202399296386496E-6,1.2525458809741113E-5,6.61059397618946E-7,1.2553536301807852E-5,4.4711733868372E-6,3.557823253650115E-7,1.2757260376655261E-5,8.867773049502299E-6,2.5279442025647114E-6,2.611003425763064E-6,1.4830455101205925E-6,2.9058784928752505E-6,1.296475017986134E-6,1.6741619780293606E-7,1.6019245516534945E-6
0.6329315257568335,5.088182798002793E-7,1.2504867146266515E-6,9.048424028910926E-8,1.2264938813627537E-6,3.950132613533977E-6,4.287068989301136E-6,4.160210837839665E-6,1.2377860237508976E-5,3.897264747012782E-6,1.2144832602149593E-5,2.881887604707443E-5,1.4507970618312595E-8,2.6431384501678536E-6,2.774022226288082E-6,5.766319596322423E-7,1.254434279470755E-5,2.9304955294516544E-6,8.686820492948406E-7,3.9385828134119664E-6,1.3828205734598996E-6,1.278485217092501E-5,1.3659118616283578E-5,5.069383909952049E-6,1.0147512857164952E-5,5.654740473114492E-6,2.985069141983204E-6,3.312663797562156E-7,1.2616579723744479E-5,2.05543257226872E-6
0.6574568272093292,4.0952415202212645E-6,7.686161731365165E-6,3.958181177567842E-7,2.336110297019922E-6,9.997395660679707E-7,1.1670736471800979E-6,3.512387095661742E-6,6.397259919207536E-6,6.579210452735985E-6,1.2167136844861496E-5,7.647417252915314E-5,9.55297341609467E-6,7.437607367063554E-7,4.141964450017574E-7,1.9064299555094806E-6,1.0940724587492937E-5,4.2951699676528845E-6,1.2553539016106895E-5,1.1325010044770125E-6,4.142109583838096E-7,1.2660027955574022E-5,1.3100782268323255E-5,5.499141399234957E-6,1.031319556096696E-5,8.86396416545002E-6,2.076259639153813E-7,4.740012615666594E-5,3.748010424499933E-6,1.5694854932722762E-6
0.019059592528176766,4.6564033038028E-6,1.0405787704009766E-7,3.2231414280295263E-6,1.0980364398328753E-6,1.3491626417551972E-5,3.21153899103761E-6,3.4493105488229043E-6,1.2784813560046856E-6,1.0582578547370244E-5,9.40298018067907E-8,3.632899044926678E-5,9.918056904688437E-6,4.262878559299465E-6,3.796716200399964E-7,2.300564109262757E-5,8.465297667709705E-6,3.6674490292370736E-6,1.5720884445018303E-6,2.7617167716611124E-5,1.278859917707989E-6,2.7516036887275148E-6,1.2571767467651637E-5,3.905811004167603E-6,2.166592104411974E-6,1.8571383974586173E-7,3.6976958021672873E-6,7.963246380290718E-6,4.388433240941014E-6,1.5935606054064505E-6
0.17007253989141807,1.4938651372305787E-5,1.5399729579218457E-5,9.597163350222546E-6,1.9105127737339763E-6,8.082616255372709E-7,3.830561685690655E-6,3.3915654373823817E-6,4.104978056331627E-6,2.8461625490955846E-7,3.5830472332081003E-6,8.135412444433379E-8,4.99385172193773E-6,4.421340855456664E-6,3.8184335197796223E-7,1.657231184008112E-6,1.8818228327367845E-5,4.512202969095216E-6,1.306855847080739E-5,4.649948389246947E-6,2.926521483203153E-7,1.273963683549264E-5,1.7651685863153737E-5,1.5046505792312745E-6,0.012072476927212864,7.118328810117353E-6,9.69045074723999E-7,1.1388869569495447E-5,1.2214192093955041E-5,1.600901740010419E-6
0.8592478851281224,1.7696061619656393E-6,9.229520174829942E-6,9.488753825660723E-6,3.97229128939E-7,2.0350539702833815E-7,2.7500915462214828E-6,4.136963191595877E-6,4.154119379377551E-7,5.609363227703145E-7,9.704738583775699E-5,2.6248793755511592E-5,1.7521958307910388E-6,2.962804357013225E-7,3.850286447929562E-7,5.997123680276687E-7,1.380873194154624E-6,5.148016026562415E-7,8.203212805116759E-6,2.6372520295574095E-5,3.937807879138556E-7,3.6311814426153374E-5,1.1228677658642706E-5,4.3686211166356957E-7,5.426310261394162E-4,3.072715123923628E-6,2.439115708494231E-5,4.45362443809463E-7,5.272827648987415E-7,2.722931378655845E-6
0.18472605776211873,4.886845677569833E-5,9.318866050446613E-6,9.093315243534579E-6,1.7767034460799898E-6,1.3077837416562613E-5,4.346596242661347E-6,1.1258421344130036E-5,9.932008424667023E-6,1.4818106958679177E-8,8.149526951094272E-7,2.535392772716971E-7,1.7897500002300538E-6,2.3664383636399904E-6,3.8266219079261914E-7,4.77393541320874E-7,1.5034503268831725E-5,6.588197790380888E-7,4.999033592771834E-6,1.801158022564675E-5,1.4086337256749118E-6,8.788747353365501E-6,1.3680923107403289E-5,3.7202350526890525E-7,1.2511295828559875E-6,1.5478127220758294E-6,2.7147054421331905E-7,1.1688377201704495E-6,1.264317988434346E-5,2.6937394726477966E-6
0.07723451966112264,1.4938651372305787E-5,5.345631615777238E-6,9.597163350222546E-6,1.9105127737339763E-6,5.994978924506132E-6,1.524441115980815E-5,3.3915654373823817E-6,1.2160830221323098E-5,2.8461625490955846E-7,3.5830472332081003E-6,4.4218997545009407E-7,5.064721320972889E-6,4.550085074204324E-6,3.8184335197796223E-7,1.7324894673111185E-5,1.9210595097556517E-5,4.377793834798698E-6,7.107711019194204E-6,4.967253893753544E-6,4.11503928285768E-6,1.2778032671503515E-5,1.793518304931299E-5,1.5046505792312745E-6,0.012335953536024947,7.1183854680692175E-6,9.777025167634621E-7,1.844666243760185E-6,1.1804952850365817E-5,1.0262858420234252E-6
0.09613608301455986,1.5769959421787867E-5,8.445963680457219E-6,2.0694326246812417E-6,1.1030916263077685E-4,3.8281847714897153E-4,3.2514016954079766E-6,3.7520398315396866E-6,1.2458800219599517E-5,4.894059205820787E-7,2.4013326137866034E-5,1.824683361144542E-5,8.355483066791658E-7,3.7290142620439573E-6,1.4741442091000585E-6,2.371163786167734E-5,9.301565549192824E-6,4.240098945707551E-6,1.227185683966148E-5,6.866578078152789E-6,4.339319370478629E-7,7.558014855798932E-6,1.1885560379516553E-5,1.2705164551390427E-5,2.63611198892051E-6,2.545985567274701E-6,1.9004767458475984E-6,1.4761703944784895E-6,8.543641256606249E-6,1.1866936042376932E-6
0.5901190159880918,2.681895792893344E-6,3.3502385098915754E-7,9.634089417802626E-6,2.0366912963696533E-6,2.244306971180895E-6,2.940279095222444E-6,1.4378344786885166E-5,1.1179070881314846E-7,8.515926556259334E-8,3.6504241294210436E-6,2.3001656000079614E-5,1.2141714020216584E-5,1.907475706379169E-6,6.192309156406556E-7,3.635245305787139E-8,1.249153349710889E-5,7.16260682822312E-7,5.0809696534689065E-6,1.44841724905596E-6,1.5553130281577913E-5,6.061437464685882E-6,1.8367653827986244E-5,3.7050765575791176E-6,5.7189275832147205E-6,1.4726591626449552E-6,1.969121831164814E-6,1.026218965615704E-5,1.1940890690128441E-5,3.123917214343731E-5
0.42712939945585976,1.5915637013197243E-5,3.973077305982151E-7,3.841854360183341E-6,3.4883826475067635E-6,3.883167849032957E-6,5.768442110132851E-6,3.3067047959834452E-6,1.1880855976417549E-5,6.198544462044288E-6,1.50262457872532E-5,2.041935333310256E-7,2.02130366536943E-7,3.1288461139438737E-6,4.812993322064283E-7,9.418366960558264E-7,1.0805937273912416E-5,4.359701898598084E-6,2.1171645861372634E-5,1.2734123745027694E-5,7.316822632072529E-7,0.005347912430941952,1.6228751789560975E-5,6.407897732289322E-6,1.3066067384809575E-5,7.883662808455548E-6,4.111325588040148E-6,5.669307337698586E-6,1.354802571413941E-5,9.259000045783072E-7
